Requested URL,Final URL,Performance: First Contentful Paint (numeric),Performance: Speed Index (numeric),Performance: Largest Contentful Paint (numeric),Performance: Time to Interactive (numeric),Performance: Total Blocking Time (numeric),Performance: Cumulative Layout Shift (numeric),Performance: First CPU Idle (numeric),Performance: Max Potential First Input Delay (numeric),Performance: First Meaningful Paint (numeric),Performance: Estimated Input Latency (numeric),Performance: Eliminate render-blocking resources (numeric),Performance: Properly size images (numeric),Performance: Defer offscreen images (numeric),Performance: Minify CSS (numeric),Performance: Minify JavaScript (numeric),Performance: Remove unused CSS (numeric),Performance: Remove unused JavaScript (numeric),Performance: Efficiently encode images (numeric),Performance: Serve images in next-gen formats (numeric),Performance: Enable text compression (numeric),Performance: Preconnect to required origins (numeric),Performance: Initial server response time was short (binary),Performance: Avoid multiple page redirects (numeric),Performance: Preload key requests (numeric),Performance: Use video formats for animated content (numeric),Performance: Avoids enormous network payloads (numeric),Performance: Serve static assets with an efficient cache policy (numeric),Performance: Avoids an excessive DOM size (numeric),Performance: Avoid chaining critical requests (informative),Performance: User Timing marks and measures (notApplicable),Performance: JavaScript execution time (numeric),Performance: Minimizes main-thread work (numeric),Performance: Ensure text remains visible during webfont load (binary),Performance: Performance budget (notApplicable),Performance: Timing budget (notApplicable),Performance: Keep request counts low and transfer sizes small (informative),Performance: Minimize third-party usage (binary),Performance: Largest Contentful Paint element (informative),Performance: Avoid large layout shifts (informative),Performance: Uses HTTP/2 for its own resources (binary),Performance: Uses passive listeners to improve scrolling performance (binary),Performance: Avoids `document.write()` (binary),Performance: Avoid long main-thread tasks (informative),Performance: Network Requests (informative),Performance: Network Round Trip Times (informative),Performance: Server Backend Latencies (informative),Performance: Tasks (informative),Performance: Diagnostics (informative),Performance: Metrics (informative),Performance: Screenshot Thumbnails (informative),Performance: Final Screenshot (informative)
http://dfwfreeways.com/aerial/bush/sh114,http://dfwfreeways.com/aerial/bush/sh114,0.97,0.96,0.99,0.96,1,1,1,0.93,0.97,1,0.47,1,1,1,0.45,1,0.38,0.46,0.42,0.88,1,1,1,1,1,1,0.11,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/bush/us75,http://dfwfreeways.com/aerial/bush/us75,0.97,0.98,0.99,0.96,1,1,1,0.93,0.97,1,0.47,1,1,1,0.43,1,0.36,0.38,0.35,0.88,1,1,1,1,1,1,0.07,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/chisholm-trail-parkway/fort-worth,http://dfwfreeways.com/aerial/chisholm-trail-parkway/fort-worth,0.98,0.99,0.87,0.99,1,1,1,0.93,0.98,1,0.47,1,1,1,0.5,1,0.45,0.75,0.67,1,1,1,1,1,1,1,0.29,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/dnt/addison,http://dfwfreeways.com/aerial/dnt/addison,0.97,0.96,0.79,0.96,1,1,1,0.94,0.97,1,0.47,1,1,1,0.43,1,0.36,0.24,0.18,0.88,1,1,1,1,1,1,0.04,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/dnt/all,http://dfwfreeways.com/aerial/dnt/all,0.93,0.94,0.96,0.94,1,1,0.99,0.77,0.93,1,0.46,1,1,1,0.43,1,0.36,0,0,0.67,1,1,1,1,1,0.79,0,0.8,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/dnt/bush,http://dfwfreeways.com/aerial/dnt/bush,0.98,0.98,0.99,0.98,1,1,1,0.94,0.98,1,0.47,1,1,1,0.46,1,0.39,0.52,0.49,1,1,1,1,1,1,1,0.17,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/dnt/i635,http://dfwfreeways.com/aerial/dnt/i635,0.97,0.98,0.99,0.97,1,1,1,0.9,0.97,1,0.47,1,1,1,0.46,1,0.39,0.54,0.49,0.88,1,1,1,1,1,1,0.15,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/dnt/loop12,http://dfwfreeways.com/aerial/dnt/loop12,0.98,0.99,0.9,0.99,1,1,1,0.95,0.98,1,0.47,1,1,1,0.48,1,0.45,0.67,0.67,1,1,1,1,1,1,1,0.33,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/dnt/park-cities,http://dfwfreeways.com/aerial/dnt/park-cities,0.98,0.99,0.85,0.99,1,1,1,0.95,0.98,1,0.47,1,1,1,0.5,1,0.45,0.67,0.58,1,1,1,1,1,1,1,0.31,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/dnt/plano,http://dfwfreeways.com/aerial/dnt/plano,0.97,0.96,0.91,0.96,1,1,1,0.95,0.97,1,0.47,1,1,1,0.43,1,0.36,0.46,0.44,0.88,1,1,1,1,1,1,0.11,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/dnt/sh121,http://dfwfreeways.com/aerial/dnt/sh121,0.97,0.97,0.99,0.96,1,1,1,0.92,0.97,1,0.47,1,1,1,0.43,1,0.36,0.39,0.36,0.88,1,1,1,1,1,1,0.08,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/downtown/gallery,http://dfwfreeways.com/aerial/downtown/gallery,0.96,0.96,0.98,0.96,1,1,1,0.89,0.96,1,0.47,1,1,1,0.43,1,0.36,0.01,0,0.75,1,1,1,1,1,1,0.01,0.97,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i20-dallas/all,http://dfwfreeways.com/aerial/i20-dallas/all,0.96,0.9,0.7,0.95,1,1,1,0.87,0.96,1,0.47,1,1,1,0.43,1,0.36,0.07,0,0.75,1,1,1,1,1,0.98,0.01,0.98,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i20-dallas/i20-i35e,http://dfwfreeways.com/aerial/i20-dallas/i20-i35e,0.98,0.97,0.95,0.98,1,1,1,0.94,0.98,1,0.47,1,1,1,0.46,1,0.39,0.49,0.47,1,1,1,1,1,1,1,0.16,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i20-dallas/i20-i45,http://dfwfreeways.com/aerial/i20-dallas/i20-i45,0.98,0.98,0.88,0.98,1,1,1,0.92,0.98,1,0.47,1,1,1,0.46,1,0.39,0.58,0.5,1,1,1,1,1,1,1,0.22,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i20-dallas/i20-i635,http://dfwfreeways.com/aerial/i20-dallas/i20-i635,0.98,0.99,0.92,0.99,1,1,1,0.94,0.98,1,0.47,1,1,1,0.48,1,0.45,0.67,0.67,1,1,1,1,1,1,1,0.35,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i20-dallas/i20-spur408,http://dfwfreeways.com/aerial/i20-dallas/i20-spur408,0.97,0.97,0.94,0.96,1,1,1,0.94,0.97,1,0.47,1,1,1,0.43,1,0.36,0.42,0.39,0.88,1,1,1,1,1,1,0.09,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i20-dallas/i20-us175,http://dfwfreeways.com/aerial/i20-dallas/i20-us175,0.96,0.88,0.81,0.98,1,1,1,0.95,0.96,1,0.45,1,1,1,0.48,1,0.43,0.67,0.67,1,1,1,1,1,1,1,0.27,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i20-dallas/i20-us67,http://dfwfreeways.com/aerial/i20-dallas/i20-us67,0.97,0.96,0.94,0.96,1,1,1,0.92,0.97,1,0.47,1,1,1,0.43,1,0.36,0.39,0.37,0.88,1,1,1,1,1,1,0.08,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i20-west/all,http://dfwfreeways.com/aerial/i20-west/all,0.97,0.96,0.79,0.96,1,1,1,0.89,0.97,1,0.47,1,1,1,0.43,1,0.36,0.23,0.17,0.88,1,1,1,1,1,1,0.02,0.99,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i20-west/fort-worth,http://dfwfreeways.com/aerial/i20-west/fort-worth,0.97,0.87,0.67,0.98,1,1,1,0.94,0.97,1,0.46,1,1,1,0.46,1,0.41,0.69,0.69,1,1,1,1,1,1,1,0.29,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i20-west/i35w,http://dfwfreeways.com/aerial/i20-west/i35w,0.97,0.97,0.99,0.96,1,1,1,0.92,0.97,1,0.47,1,1,1,0.43,1,0.36,0.3,0.24,0.88,1,1,1,1,1,1,0.05,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i20-west/i820,http://dfwfreeways.com/aerial/i20-west/i820,0.83,0.9,0.68,0.89,1,1,0.97,0.93,0.83,1,0.36,1,1,1,0.58,1,0.46,0.48,0.46,0.43,1,1,1,1,1,1,0.1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-dallas/all,http://dfwfreeways.com/aerial/i30-dallas/all,0.97,0.96,0.83,0.96,1,1,1,0.9,0.97,1,0.47,1,1,1,0.43,1,0.36,0.13,0.06,0.88,1,1,1,1,1,1,0.02,0.99,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-dallas/downtown,http://dfwfreeways.com/aerial/i30-dallas/downtown,0.97,0.96,0.99,0.96,1,1,1,0.95,0.97,1,0.47,1,1,1,0.43,1,0.36,0.43,0.41,0.88,1,1,1,1,1,1,0.09,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-dallas/east-dallas,http://dfwfreeways.com/aerial/i30-dallas/east-dallas,0.92,0.93,0.78,0.97,1,1,0.99,0.95,0.92,1,0.42,1,1,1,0.49,1,0.43,0.62,0.62,1,1,1,1,1,1,1,0.24,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-dallas/garland,http://dfwfreeways.com/aerial/i30-dallas/garland,0.98,0.99,0.91,0.99,1,1,1,0.95,0.98,1,0.47,1,1,1,0.5,1,0.46,0.75,0.75,1,1,1,1,1,1,1,0.34,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-dallas/i635,http://dfwfreeways.com/aerial/i30-dallas/i635,0.98,0.98,0.8,0.98,1,1,1,0.95,0.98,1,0.47,1,1,1,0.45,1,0.38,0.5,0.5,1,1,1,1,1,1,1,0.21,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-dallas/us80,http://dfwfreeways.com/aerial/i30-dallas/us80,0.98,0.98,0.83,0.98,1,1,1,0.95,0.98,1,0.47,1,1,1,0.46,1,0.39,0.58,0.5,1,1,1,1,1,1,1,0.18,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-dallas/white-rock-lake,http://dfwfreeways.com/aerial/i30-dallas/white-rock-lake,0.98,0.99,0.98,0.99,1,1,1,0.95,0.98,1,0.47,1,1,1,0.5,1,0.45,0.58,0.58,1,1,1,1,1,1,1,0.3,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-fort-worth/all,http://dfwfreeways.com/aerial/i30-fort-worth/all,0.94,0.94,0.87,0.94,1,1,0.99,0.83,0.94,1,0.47,1,1,1,0.43,1,0.36,0,0,0.67,1,1,1,1,1,0.76,0,0.76,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-fort-worth/arlington,http://dfwfreeways.com/aerial/i30-fort-worth/arlington,0.97,0.98,0.99,0.97,1,1,1,0.93,0.97,1,0.47,1,1,1,0.46,1,0.39,0.61,0.49,0.88,1,1,1,1,1,1,0.14,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-fort-worth/downtown,http://dfwfreeways.com/aerial/i30-fort-worth/downtown,0.97,0.96,0.99,0.96,1,1,1,0.93,0.97,1,0.47,1,1,1,0.43,1,0.36,0.43,0.4,0.88,1,1,1,1,1,1,0.09,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-fort-worth/i35w,http://dfwfreeways.com/aerial/i30-fort-worth/i35w,0.97,0.97,0.99,0.96,1,1,1,0.93,0.97,1,0.47,1,1,1,0.43,1,0.36,0.18,0.1,0.88,1,1,1,1,1,1,0.03,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-fort-worth/i820,http://dfwfreeways.com/aerial/i30-fort-worth/i820,0.97,0.97,0.99,0.96,1,1,1,0.91,0.97,1,0.47,1,1,1,0.43,1,0.36,0.24,0.16,0.88,1,1,1,1,1,1,0.04,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-landry/all,http://dfwfreeways.com/aerial/i30-landry/all,0.88,0.67,0.91,0.9,1,1,0.98,0.8,0.88,1,0.44,1,1,1,0.39,1,0.31,0,0,0.61,1,1,1,1,1,0.64,0,0.67,-1,-1,1,0.99,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-landry/bush,http://dfwfreeways.com/aerial/i30-landry/bush,0.98,0.98,0.81,0.98,1,1,1,0.94,0.98,1,0.47,1,1,1,0.48,1,0.41,0.5,0.48,1,1,1,1,1,1,1,0.2,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-landry/i35w,http://dfwfreeways.com/aerial/i30-landry/i35w,0.97,0.96,0.91,0.96,1,1,1,0.9,0.97,1,0.47,1,1,1,0.43,1,0.36,0.27,0.19,0.88,1,1,1,1,1,1,0.03,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-landry/i820-east,http://dfwfreeways.com/aerial/i30-landry/i820-east,0.97,0.96,0.86,0.96,1,1,1,0.93,0.97,1,0.47,1,1,1,0.43,1,0.36,0.41,0.36,0.88,1,1,1,1,1,1,0.08,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-landry/lone-star,http://dfwfreeways.com/aerial/i30-landry/lone-star,0.99,1,0.91,0.99,1,1,1,0.96,0.99,1,0.47,1,1,1,0.5,1,0.46,0.67,0.67,1,1,1,1,1,1,1,0.37,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-landry/loop12,http://dfwfreeways.com/aerial/i30-landry/loop12,0.98,0.99,0.86,0.99,1,1,1,0.94,0.98,1,0.47,1,1,1,0.48,1,0.43,0.58,0.58,1,1,1,1,1,1,1,0.28,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-landry/sh360,http://dfwfreeways.com/aerial/i30-landry/sh360,0.97,0.97,0.99,0.96,1,1,1,0.93,0.97,1,0.47,1,1,1,0.43,1,0.36,0.45,0.44,0.88,1,1,1,1,1,1,0.1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-landry/stadiums,http://dfwfreeways.com/aerial/i30-landry/stadiums,0.97,0.97,0.86,0.96,1,1,1,0.95,0.97,1,0.47,1,1,1,0.45,1,0.38,0.47,0.45,0.88,1,1,1,1,1,1,0.12,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i30-landry/trinity,http://dfwfreeways.com/aerial/i30-landry/trinity,0.98,0.99,0.99,0.99,1,1,1,0.91,0.98,1,0.47,1,1,1,0.58,1,0.46,0.75,0.67,1,1,1,1,1,1,1,0.31,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i35e-north/all,http://dfwfreeways.com/aerial/i35e-north/all,0.93,0.95,0.78,0.94,1,1,0.99,0.79,0.93,1,0.46,1,1,1,0.43,1,0.36,0,0,0.67,1,1,1,1,1,0.75,0,0.77,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i35e-north/american-airlines-center,http://dfwfreeways.com/aerial/i35e-north/american-airlines-center,0.98,0.78,0.75,0.97,1,1,1,0.93,0.98,1,0.47,1,1,1,0.46,1,0.39,0.66,0.57,1,1,1,1,1,1,1,0.19,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i35e-north/i35e-bush,http://dfwfreeways.com/aerial/i35e-north/i35e-bush,0.96,0.95,0.77,0.95,1,1,1,0.91,0.96,1,0.46,1,1,1,0.43,1,0.36,0.31,0.25,0.88,1,1,1,1,1,1,0.04,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i35e-north/i35e-i635,http://dfwfreeways.com/aerial/i35e-north/i35e-i635,0.97,0.97,0.99,0.96,1,1,1,0.93,0.97,1,0.47,1,1,1,0.43,1,0.36,0.45,0.43,0.88,1,1,1,1,1,1,0.11,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i35e-north/i35e-sh121,http://dfwfreeways.com/aerial/i35e-north/i35e-sh121,0.97,0.96,0.98,0.96,1,1,1,0.92,0.97,1,0.47,1,1,1,0.43,1,0.36,0.42,0.38,0.88,1,1,1,1,1,1,0.05,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i35e-north/market-center,http://dfwfreeways.com/aerial/i35e-north/market-center,0.97,0.97,0.96,0.96,1,1,1,0.94,0.97,1,0.47,1,1,1,0.43,1,0.36,0.45,0.42,0.88,1,1,1,1,1,1,0.1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"
http://dfwfreeways.com/aerial/i35e-south/all,http://dfwfreeways.com/aerial/i35e-south/all,0.97,0.96,0.84,0.96,1,1,1,0.92,0.97,1,0.47,1,1,1,0.43,1,0.36,0.45,0.43,0.88,1,1,1,1,1,1,0.11,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
